SP,ST,ET,LB,LMin,LMax,LMean,LSD,UMin,UMax,UMean,USD,x0,x1,x2,x3,x4,x5,x6,r2,Rise,Increment,MaxTime
1400,2024-03-08T03:33:12,5.611800000000001,0.5,1194.078895354527,1248.4424954430326,1237.6069946378373,13.318552536640091,1248.0775699079009,1249.2157759019294,1248.4444207497197,0.28532294871182357,1194.078895354527,0.8203813037398504,-0.005794894834025399,2.2785582680207028e-05,-4.990608858199824e-08,5.63326016252651e-11,-2.54026045574818e-14,0.9979945757893773,True,50,597
1450,2024-03-08T03:43:12,5.979866666666666,0.5,1245.9629234099411,1300.9467663136552,1290.8433927744775,12.710521015205476,1300.71187017776,1301.1634343405317,1301.003343206982,0.09842224978639982,1245.9629234099411,0.912692388992582,-0.007112121653563008,2.9929768444514337e-05,-6.851365163661888e-08,7.997079998469585e-11,-3.7222109780353864e-14,0.9972013018061214,True,50,596
1500,2024-03-08T03:53:12,3.221966666666667,0.5,1297.1849588638288,1348.7844045635095,1337.3157734707027,13.918529138776757,1348.7943586054625,1352.5540558400226,1351.1597544349315,1.2389503029792868,1297.1849588638288,1.0239220267758355,-0.008237463542798196,3.400344971993263e-05,-7.528099715391895e-08,8.527586407637057e-11,-3.888734624096791e-14,0.9948203633578614,True,50,593
1100,2024-03-08T04:03:12,244.88500000000002,0.5,41.50680089636353,1184.9082074091493,224.8140396957799,254.40666230340435,30.540463805384206,41.37801890546689,34.938206419250825,3.5617777975902043,1184.9082074091493,-0.5359705496629346,0.0001183696924980937,-1.4282631690517572e-08,9.53568563024386e-13,-3.3035343472433463e-17,4.6331503552694335e-22,0.9964592911943984,False,-400,18275
0,2024-03-08T16:23:47,0.013166666666666667,0.5,18.99999999449983,18.99999999449983,18.99999999449983,0,18.999947004160557,18.99999999824898,18.999990573201487,1.3291418979776353e-05,18.99999999449983,9.007408152683638e-10,-6.650680006714538e-11,1.5241141682054149e-12,-1.4188303310014305e-14,4.2473620107119636e-17,-5.263515673797426e-20,0.4643446382979565,False,-1100,395
100,2024-03-08T16:30:29,3.7436000000000003,0.5,18.88157491673691,22.995815597915325,20.72169824962547,1.3189374300081809,23.000666115756644,24.27376338700151,23.278644449573523,0.31259056017535725,19.067442846549966,-0.02996445602695985,0.0014428464914288952,-1.9710526228899905e-05,1.3307573947375466e-07,-4.2522275140487647e-10,5.109640635460252e-13,0.9750324320041982,True,100,294
600,2024-03-08T16:35:29,68.64540000000001,0.5,10.62917336128885,475.1711018299093,347.19858934137716,139.17278078278324,474.6341803826217,482.07261111535445,476.12391606656064,1.4382866970916934,10.62917336128885,0.16533438695546465,0.000216426245420287,-1.8940105209045745e-07,6.059036889829168e-11,-8.866600012065404e-15,4.954213092708119e-19,0.9991905241655858,True,500,5391
650,2024-03-08T18:05:29,24.8032,0.5,473.8176921189297,513.4082134281986,501.5680014970043,10.190972874900716,513.4531625660654,517.0570025938641,516.1453568688987,1.0446572754646621,473.8176921189297,0.09279812885051797,-0.00012103080928405063,9.777409241615298e-08,-4.4305110161814475e-11,1.0274040028741644e-14,-9.530966676957162e-19,0.9983432099263957,True,50,2696
700,2024-03-08T18:50:29,23.93113333333333,0.5,512.9266980811954,556.6788086104243,543.9114402782898,11.033961111685501,556.7237410003428,560.1094186072871,559.0378887366398,0.8937012026383049,512.9266980811954,0.11724215319827636,-0.00018515011270103798,1.7995263131877215e-07,-9.673322466121053e-11,2.6260108585587063e-14,-2.8113760958661332e-18,0.9975986429726921,True,50,2699
750,2024-03-08T19:35:29,16.1546,0.5,555.7460008998169,598.5024342335388,585.6548828576525,11.957188886109243,598.5374114234579,603.0762299572862,601.6019087614422,1.4101638745649896,555.7460008998169,0.11907484067342011,-0.00012691106887174897,5.661663373540682e-08,1.3693882047185676e-13,-7.434502102755188e-15,1.5558746969779399e-18,0.9980747762554498,True,50,2098
800,2024-03-08T20:10:34,18.769566666666666,0.5,599.3839717920637,645.4082323411099,633.3807691157411,10.882684033400821,645.4382101201863,648.4144873260941,646.8890112806325,0.7500484594969141,599.3839717920637,0.20054096662261145,-0.0005057679181277308,7.242847073068992e-07,-5.544823885859939e-10,2.1192890435053428e-13,-3.178519094811274e-17,0.9934708774008292,True,50,1799
850,2024-03-08T20:40:34,14.923399999999999,0.5,644.8590420273831,689.1764889015835,677.0442095736018,11.739538089296568,689.2065454602557,692.3801870579281,691.0791083831042,0.8738926813866071,644.8590420273831,0.1727117928712687,-0.00033656744631471724,4.086959419224989e-07,-2.971468963898147e-10,1.1571222513271502e-13,-1.8334630631304476e-17,0.9982111413716248,True,50,1798
900,2024-03-08T21:10:34,17.0116,0.5,688.8618488319335,741.3449278618772,728.7775191140225,13.001548707445556,741.3748804838781,743.263116014593,742.5021913954489,0.3699721203053409,688.8618488319335,0.2297594553201634,-0.0005060431018755196,6.356757510650457e-07,-4.413648620844521e-10,1.5623185085103666e-13,-2.1923481119220404e-17,0.9972517552990828,True,50,1797
950,2024-03-08T21:40:34,15.2745,0.5,738.7373912543408,789.830154730467,778.8539364950818,12.338320422490122,789.8599362719856,792.1051380646122,791.1264663526932,0.5233361920360423,738.7373912543408,0.27782181066322664,-0.0007190445968419112,1.0159892684658e-06,-7.807070495722407e-10,3.0497352803791377e-13,-4.732094282839133e-17,0.9973084261621473,True,50,1797
1000,2024-03-08T22:10:34,10.0366,0.5,787.9961565200938,837.813303213785,824.4966723461127,13.824649140130068,837.8381907735403,841.4993235436107,840.215615173199,1.0348014265058958,787.9961565200938,0.25503390267840587,-0.0005027053654202973,4.397714846310352e-07,-1.0548671839998545e-10,-6.291606443830112e-14,2.893959746279861e-17,0.9974695543326563,True,50,1498
1050,2024-03-08T22:35:34,6.8363,0.5,835.5967143377056,882.6996584692196,869.8879944871296,13.208567115019521,882.7245450610114,888.0866747979625,885.6818325589497,1.9739074006198043,835.5967143377056,0.34714680491197214,-0.0010076894208168596,1.4719326713596992e-06,-1.1350550791963936e-09,4.443430150406059e-13,-6.996295312816355e-17,0.9954383030312455,True,50,1497
1100,2024-03-08T23:00:34,9.8154,0.5,885.0186822736869,939.3974776665601,929.2353895071388,13.24866729399451,939.4173595485156,941.9630938529635,940.8107447129286,0.7152902651464996,885.0186822736869,0.4823115780382068,-0.0018858931322682793,3.937436311607367e-06,-4.502075646203689e-09,2.654043940091205e-12,-6.295532185952166e-16,0.9960586061193076,True,50,1197
1150,2024-03-08T23:20:34,9.838833333333334,0.5,938.7817174143274,991.2082855312112,980.1553437666498,13.092114615530763,990.7677768131396,991.8370521598656,991.3640088510615,0.3162929258971701,938.7817174143274,0.4167532817245956,-0.001521563658428704,3.0587485054800467e-06,-3.4045968320506152e-09,1.9502708654461342e-12,-4.47345756474346e-16,0.9962450278076725,True,50,1195
1200,2024-03-08T23:40:34,8.985000000000001,0.5,989.0461141712731,1041.35173433512,1031.2239463048736,12.819016579605904,1041.0526908012723,1043.0873462071181,1041.8098968189415,0.5956498714384539,989.0461141712731,0.49415700915233174,-0.0020823578079642857,4.701693797570794e-06,-5.780047733570503e-09,3.617818468605627e-12,-8.98596897137405e-16,0.9971733116302078,True,50,1198
1250,2024-03-09T00:00:34,8.710866666666668,0.5,1038.1745971128694,1092.016184507503,1081.6842810627827,12.626250800329268,1091.9710804972615,1092.1956669940487,1092.128303809274,0.06141604948214672,1038.1745971128694,0.5763348135333217,-0.0029125378074468244,8.141907731573639e-06,-1.290952863792355e-08,1.1138409777979941e-11,-4.184185754765717e-15,0.9974637715554678,True,50,598
1300,2024-03-09T00:10:34,7.028266666666667,0.5,1088.3572647075634,1142.9258571562143,1132.0724387180262,13.454086586148682,1142.9358315921343,1144.1958742038025,1143.5510013035907,0.35648403879341267,1088.3572647075634,0.6473462369795016,-0.0036008864737482327,1.1392207063032345e-05,-2.0718659049685784e-08,2.0088871574057096e-11,-8.014658760525617e-15,0.9977544204042361,True,50,599
1350,2024-03-09T00:20:34,6.3706,0.5,1140.1201970580732,1195.743841639728,1184.419679759323,13.565958970607467,1195.7537493692794,1197.1169758611022,1196.0800142434005,0.3173190132138703,1140.1201970580732,0.7412329409235099,-0.0047399300199799654,1.7067573506057698e-05,-3.433102852522241e-08,3.5587481453128677e-11,-1.4702732729842766e-14,0.9973288209941533,True,50,601
1400,2024-03-09T00:30:39,6.4675,0.5,1194.8016575440997,1248.5972605716217,1238.4644119847696,12.875936836218267,1247.9338276059057,1248.8484010814645,1248.616553617566,0.24196495439966265,1194.8016575440997,0.7555934096453711,-0.004914394629338403,1.7560018066742344e-05,-3.48673224528917e-08,3.598284674609625e-11,-1.507372133371175e-14,0.997260919448124,True,50,597
1450,2024-03-09T00:40:39,5.98,0.5,1246.7684909016243,1297.5999139941457,1288.6206690105087,11.711704406933046,1297.6099811933348,1298.404204744961,1297.9338366564311,0.24397038078488845,1246.7684909016243,0.8584556088717363,-0.006648781621720445,2.7559704185442513e-05,-6.209152947096036e-08,7.145176393572885e-11,-3.2836730788539464e-14,0.9964604176871573,True,50,598
1500,2024-03-09T00:50:39,6.2495666666666665,0.5,1295.4025733961025,1349.8333587810575,1341.4738398718928,12.068518868872703,1349.8433882229933,1351.1709453359158,1350.201235789068,0.3630767054852997,1295.4025733961025,0.9880913186243561,-0.007774942118601302,3.1605578349580554e-05,-6.870998078833956e-08,7.574684137742597e-11,-3.322538807286298e-14,0.9960317311217853,True,50,599
1100,2024-03-09T01:00:39,240.24266666666665,0.5,45.29131048066938,1149.6899491718577,241.92274088094038,256.4476851115951,27.79538104401763,45.15213718407085,34.9467077164736,5.652043567780978,1149.6899491718577,-0.4695911788057572,9.780823828437965e-05,-1.1533133680649876e-08,7.659179229558518e-13,-2.6558193207953863e-17,3.7291276985102533e-22,0.9968589617406253,False,-400,19585
0,2024-03-09T10:57:49,0.008966666666666668,0.5,20.000000005065885,20.000000005065885,20.000000005065885,0,19.999680236057078,20.000015889418837,19.99995810997101,8.36578356855294e-05,20.000000005065885,7.151356840040535e-09,-1.0876419764827006e-09,8.544986940250965e-11,-8.460454559156005e-13,2.783363817204787e-15,-3.686287386450715e-18,0.30560733800130074,False,-1100,269
100,2024-03-09T11:02:27,0.06953333333333332,0.5,19.964824637287165,20.003478430405362,19.98533609650429,0.012900402103695799,19.938986899562153,24.082363410909778,21.654551050773705,1.3834371045971054,19.964824637287165,0.013273041244815431,-0.0007336749346720239,1.2794658579784457e-05,-8.416073689213391e-08,2.452561539620707e-10,-2.655105142797926e-13,0.970720852213673,True,100,298
600,2024-03-09T11:07:27,67.0096,0.5,7.42382324472419,472.04443302226946,343.2274724085848,137.7717584361555,472.13529609070065,478.1210212109472,473.396168368048,1.121755021659815,7.42382324472419,0.21033222531877982,0.0001347083557150519,-1.346799257814172e-07,4.3529263795159e-11,-6.35163242422226e-15,3.5350809403341825e-19,0.999388074383735,True,500,5404
650,2024-03-09T12:37:32,23.014400000000002,0.5,471.83589966909494,511.8801360401891,500.85947016099954,9.315567188323774,511.9253436259493,515.426303218979,513.8591009480057,0.8965425908778567,471.83589966909494,0.1410680290655364,-0.00028960782251985506,3.2813031788404834e-07,-1.941347599220851e-10,5.651226914549495e-14,-6.3958609565981955e-18,0.9908366203492195,True,50,2697
700,2024-03-09T13:22:32,23.177,0.5,513.7457491814275,554.0265644931785,544.1127058642562,9.482247375697112,554.0713993964687,557.9781231811985,556.5534975101203,0.9503331471218427,513.7457491814275,0.1404119880962753,-0.0002510179293118142,2.436903488983039e-07,-1.253971515027683e-10,3.2248529623949667e-14,-3.2644306825800114e-18,0.9971497573581861,True,50,2695
750,2024-03-09T14:07:32,20.290333333333333,0.5,555.9094539904618,598.8792413592786,587.3931787127029,10.585399164330862,598.9141826447172,601.7609981809981,600.8546991705399,0.81006295209978,555.9094539904618,0.15163972133177595,-0.0002991090401884833,3.489806892041647e-07,-2.252303696026719e-10,7.426533409024194e-14,-9.77565867869972e-18,0.9981172241159053,True,50,2099
800,2024-03-09T14:42:32,16.5508,0.5,599.7930908957496,642.23792778578,630.471758769652,11.537694169781764,642.2679248898091,647.1409507258612,645.1017308014681,1.4539527634459397,599.7930908957496,0.1326834401133965,-0.00016801454372838975,9.411129792830097e-08,-7.184185856618213e-12,-1.2417850452383817e-14,3.3544307706511718e-18,0.9984275230656434,True,50,1799
850,2024-03-09T15:12:32,16.772000000000002,0.5,642.7385403185035,690.6599102317309,678.1672253808414,12.252352541958391,690.6899410585658,693.6343900351281,692.6045479359744,0.8618707097152254,642.7385403185035,0.1895557982952596,-0.00039573379771340456,5.069019862261048e-07,-3.7744925854819606e-10,1.482773824328955e-13,-2.365372020675849e-17,0.9966235845156092,True,50,1797
900,2024-03-09T15:42:32,15.4456,0.5,691.8084896651562,737.9045566811305,727.1205664660633,11.512944177094996,737.9343980543159,740.9726512362524,739.9120596590675,0.8555005206316745,691.8084896651562,0.21970062684977165,-0.0005070689096235981,6.602956965778839e-07,-4.79119775429436e-10,1.8023907664860602e-13,-2.7360585115699476e-17,0.9965629933493544,True,50,1796
950,2024-03-09T16:12:32,15.736166666666666,0.5,739.7254011696205,788.7817327709059,777.5188942571739,11.699320355725485,788.8116573606039,791.5319832358755,790.3019394006038,0.7409209870244867,739.7254011696205,0.26109541130608704,-0.000711142719076463,1.0810291684315576e-06,-8.939706179912198e-10,3.74683193895546e-13,-6.220439396196643e-17,0.9974009724232461,True,50,1795
1000,2024-03-09T16:42:32,13.233833333333333,0.5,788.3795345601393,836.9870874014978,826.21111527637,11.605206518257072,837.0115484442316,840.0040605700096,838.3600021097473,0.8796999829249039,788.3795345601393,0.31220671360460983,-0.0010060803940561414,1.8034746111783573e-06,-1.7631285066101957e-09,8.748145991233176e-13,-1.7186816395955686e-16,0.9972220242502344,True,50,1465
1050,2024-03-09T17:07:02,12.708333333333334,0.5,839.1687789077405,888.949131342458,878.5207417163704,11.525244889895527,887.8602129671816,889.4939605039713,888.7449403994032,0.556566636423174,839.1687789077405,0.36343750313244527,-0.0012918753811632655,2.4593073433554213e-06,-2.4900545197547707e-09,1.2574282567416553e-12,-2.4859896722433643e-16,0.9951211653399652,True,50,1525
1100,2024-03-09T17:32:32,11.661399999999999,0.5,889.0035421219654,943.3798147082869,932.1542938988965,12.5523837999865,943.3998378189892,944.2870484596037,943.9108883597013,0.20316417192471567,889.0035421219654,0.44194606236487743,-0.0017768702728062635,3.88454684779882e-06,-4.582549500075587e-09,2.7358169353470373e-12,-6.479875446367052e-16,0.9979371815423058,True,50,1194
1150,2024-03-09T17:52:32,10.166,0.5,943.1231495063403,992.4600566315914,983.154248109208,11.71957722086722,992.4800634153064,993.532030970687,993.0608031473705,0.23440667029186502,943.1231495063403,0.44371647636762646,-0.0018049123985406368,3.914341671851229e-06,-4.600178840391718e-09,2.7539721303241753e-12,-6.570043018153838e-16,0.9947978189630012,True,50,1196
1200,2024-03-09T18:12:32,9.264533333333333,0.5,990.9290271336213,1041.5146269721977,1031.7013651040636,12.56950379984418,1041.253563947732,1042.5957234017587,1042.3474068422825,0.3019641655560247,990.9290271336213,0.4475191410838306,-0.0017287613411696157,3.554942463956934e-06,-3.991553701823171e-09,2.3044692263881627e-12,-5.350502319178217e-16,0.9966202281176603,True,50,1198
1250,2024-03-09T18:32:32,7.872133333333333,0.5,1038.2391262669116,1090.9018923843819,1078.9273676507548,13.412756470534688,1089.9313324045543,1090.9906740125646,1090.5119869234725,0.4049966238938931,1038.2391262669116,0.42194250522516086,-0.0007360658811990106,-4.418781233361813e-06,2.2393869583345327e-08,-3.656946105018487e-11,2.0563732955860487e-14,0.9960167508016965,True,50,604
1300,2024-03-09T18:42:37,7.2346,0.5,1086.3078510576743,1146.1260194362299,1133.902200379822,14.266432319700844,1145.961689652512,1146.5923757468595,1146.1487780501318,0.13340874653829407,1086.3078510576743,0.7259322391437308,-0.004180019231910137,1.2869141233107229e-05,-2.0529659617261886e-08,1.4950173575918298e-11,-3.254244207683554e-15,0.9981665185652283,True,50,593
1350,2024-03-09T18:52:37,6.624333333333333,0.5,1142.6349111268646,1199.0232379066567,1187.42003409592,13.606105497631964,1197.758240369291,1199.135228331825,1198.4670436877298,0.5164453884605417,1142.6349111268646,0.7274332585111551,-0.004437901914513986,1.4638783421005996e-05,-2.5518262928951596e-08,2.1180640778057334e-11,-6.102508565291234e-15,0.9972118957857898,True,50,595
1400,2024-03-09T19:02:37,6.277866666666667,0.5,1195.3169391960837,1250.9978593515466,1240.233313505201,13.38178128625681,1250.8889673780675,1251.1890526732482,1251.0395916773728,0.10322019160305303,1195.3169391960837,0.7918457955893246,-0.005276573747892144,1.939143090234907e-05,-3.943725465117842e-08,4.129074172183058e-11,-1.731723023971277e-14,0.998098541966953,True,50,596
1450,2024-03-09T19:12:37,3.693833333333333,0.5,1247.5428325348767,1299.2819102690924,1286.8232661436105,14.170653522301652,1299.291742673236,1301.0420030167177,1300.3207758881747,0.6148609947856384,1247.5428325348767,0.816149200010841,-0.005203305442250894,1.7112218031467563e-05,-3.05251158507977e-08,2.817231599847275e-11,-1.0587114309528078e-14,0.9955546462712316,True,50,599
1500,2024-03-09T19:22:37,5.470866666666667,0.5,1296.1893266704865,1351.0870902441923,1342.0781672065189,12.766072396882679,1350.8917357626801,1352.1504391549465,1351.324806825796,0.4015438217836195,1296.1893266704865,1.017781228187232,-0.008248272108062338,3.5189230533916316e-05,-8.128451560625305e-08,9.575432029689044e-11,-4.49666576650078e-14,0.9935518702144389,True,50,599
1100,2024-03-09T19:32:37,242.20533333333333,0.5,44.18971360227533,1152.0240404098295,240.03836782885085,256.86257813746613,27.07213078599125,44.05736848900142,34.1300010775617,5.5343532175821855,1152.0240404098295,-0.47019297037901,9.758661198280838e-05,-1.1451209902662847e-08,7.561589285297001e-13,-2.6055190763926148e-17,3.63394603923308e-22,0.9968608830897759,False,-400,19745
0,2024-03-10T11:56:13,0.007633333333333334,0.5,19.000000000114596,19.000000000114596,19.000000000114596,0,18.999999954244146,19.000000000169265,18.999999990826748,1.2819427152727656e-08,19.000000000114596,6.139089236967266e-12,-5.400124791776761e-13,1.5432100042289676e-14,-1.5872719805187785e-16,4.861969117239684e-19,-5.128519797828772e-22,0.3916553109974349,False,-1100,229
100,2024-03-10T12:00:08,,0.5,None,None,None,None,None,None,None,None,19.043707563443604,-0.01301788320211017,0.0004247329512239162,-1.367191575896154e-06,-4.57931939590317e-09,2.8964830591648874e-11,-3.252693750104116e-14,0.9720566188697225,True,100,268
600,2024-03-10T12:04:43,67.63166666666667,0.5,9.269283903355245,469.27788543751444,342.54743984759284,137.7324012856687,469.36861901808334,476.1272175776594,470.8686023402384,1.2491618852124333,9.269283903355245,0.1862462964597853,0.00016994919506352346,-1.5495621714456745e-07,4.900867861305048e-11,-7.053117150378541e-15,3.8788699369958314e-19,0.9996193498148295,True,500,5425
650,2024-03-10T13:35:14,21.364466666666665,0.5,470.0597125493223,508.36314322710604,496.2510548518163,10.36814982362863,508.40821859420174,513.067623376435,511.4515959432208,1.2818272609691446,470.0597125493223,0.0866808136806867,-0.00010198254287274722,8.089863420997212e-08,-3.9355214259242433e-11,1.0247964684011188e-14,-1.081263641783646e-18,0.9988503800001431,True,50,2693
700,2024-03-10T14:20:14,16.547733333333333,0.5,511.8552638310357,549.5459893818077,536.8743643153904,10.985083548564022,549.5906804034826,557.7488108580166,554.0394491101947,2.1503959385971867,511.8552638310357,0.07858351346430936,-3.2351143138598104e-05,-4.205165978279912e-08,5.0238034301783936e-11,-1.9138131547124436e-14,2.5129111920039164e-18,0.9976161748116671,True,50,2698
750,2024-03-10T15:05:14,17.693133333333332,0.5,552.8013933931943,596.4563301502982,584.733600277514,11.595237406870213,596.4913004640719,601.4234582135649,599.1423713771036,1.1514052500727534,552.8013933931943,0.14027177044135897,-0.0001998553570494721,1.4899004219248724e-07,-5.160969034404515e-11,4.4708790136709516e-15,8.949945333294016e-19,0.9968794482969038,True,50,2098
800,2024-03-10T15:40:14,16.481666666666666,0.5,597.3453408225905,642.3806425954506,630.1999034051458,11.733517694948691,642.4105483175174,645.3276134397387,644.2961635442745,0.8442247648202692,597.3453408225905,0.1677693533592901,-0.0003245503768489755,3.9156926057160035e-07,-2.791920278950519e-10,1.0594382183087764e-13,-1.6384385796834397e-17,0.9974757824055805,True,50,1798
850,2024-03-10T16:10:14,16.062133333333332,0.5,643.0029088055599,690.6239240949237,677.325550129956,12.381717553679577,690.6538621921125,693.1452403815617,692.1563846591273,0.6779728363310729,643.0029088055599,0.18369255893594527,-0.0004016198636058732,5.711020466189765e-07,-4.740889621526224e-10,2.0355038524567403e-13,-3.471089252416869e-17,0.998411605248018,True,50,1798
900,2024-03-10T16:40:14,15.206133333333334,0.5,690.1763644299353,738.1979701349454,725.2385752807003,12.658883641915011,738.2280106016042,740.1766046545683,739.6275329360471,0.48940628534598396,690.1763644299353,0.1884593108025001,-0.00037293766845181153,4.594094689530648e-07,-3.3732035181310415e-10,1.3210051450709166e-13,-2.1046609387511468e-17,0.998316230612932,True,50,1796
950,2024-03-10T17:10:14,16.942266666666665,0.5,737.2452312998939,789.4009423383142,777.5561234491968,12.968696495777532,789.4309333447563,791.1228444142109,790.782385689452,0.4335870749183122,737.2452312998939,0.2307576277253247,-0.0004801996539711695,5.47964689706637e-07,-3.3975237434622635e-10,1.0632638032743406e-13,-1.3050654754915477e-17,0.9982226351564161,True,50,1796
1000,2024-03-10T17:40:14,12.716000000000001,0.5,787.7064173746039,839.3653753342445,827.1597385316646,12.994177168000448,839.390398126952,842.1690869748313,840.8131307915346,0.8051954468310679,787.7064173746039,0.29729084910468373,-0.0008552572279114656,1.4335472571791463e-06,-1.3603795462075602e-09,6.691108018537116e-13,-1.3171051451419483e-16,0.998297309260698,True,50,1496
1050,2024-03-10T18:05:14,10.415166666666666,0.5,840.0648310265387,889.0037153654878,877.215524860485,12.885327135921562,889.0287803269666,892.3016811100631,890.8331448185222,0.9153414653288692,840.0648310265387,0.30139312503524707,-0.0008389596379885234,1.316499530348847e-06,-1.1794245363878388e-09,5.589233825772641e-13,-1.0797143622655465e-16,0.9980024028604674,True,50,1495
1100,2024-03-10T18:30:14,10.268400000000002,0.5,890.9144437229843,944.0200481342528,931.9337438284299,13.184206674618741,944.0400038300368,945.1190357945143,944.4411282438745,0.32159660104647486,890.9144437229843,0.4003279925618699,-0.0015097143235465182,3.2787032613890155e-06,-3.983993141572391e-09,2.483501842888151e-12,-6.153582363227763e-16,0.9964011459657973,True,50,1194
1150,2024-03-10T18:50:14,7.8,0.5,939.9821052427869,992.7206228002921,980.5054696408986,14.040609290889913,992.7407349893161,994.2267271090958,993.719882155458,0.3130414605855297,939.9821052427869,0.431999965929208,-0.001506688933005762,2.8096648478914688e-06,-2.8807790604487744e-09,1.521915690379168e-12,-3.2252480984982325e-16,0.9969627547781491,True,50,1200
1200,2024-03-10T19:10:19,8.4916,0.5,992.2261837316328,1042.428772319808,1032.1690345720265,12.693705181221283,1042.4486928530116,1044.2572038899339,1043.2500085715192,0.4635143692625498,992.2261837316328,0.45652965671251877,-0.0018267584837587947,3.9323427237225594e-06,-4.6449296899563584e-09,2.8154347236135517e-12,-6.815944603125373e-16,0.998273268723494,True,50,1196
1250,2024-03-10T19:30:19,5.5742,0.5,1041.5367375192582,1089.4742482465176,1078.3180126779055,12.786536128686398,1089.4841333733066,1093.3238567834007,1090.7556363182384,1.0332768532411536,1041.5367375192582,0.5432903528926545,-0.0026561936631992467,7.200240309757078e-06,-1.1356720499774986e-08,9.784868409433759e-12,-3.4716211796500976e-15,0.997778800027356,True,50,593
1300,2024-03-10T19:40:19,7.179666666666666,0.5,1090.3729882052285,1144.1597273835712,1133.0751946576408,13.088477244713504,1144.1696742810477,1146.0990489398955,1144.987202885124,0.5654363531557596,1090.3729882052285,0.6463583779477631,-0.0039241884270495575,1.3990200068203507e-05,-2.863515686200857e-08,3.080117853615028e-11,-1.339974058802373e-14,0.9981156907556424,True,50,595
1350,2024-03-10T19:50:19,7.511333333333334,0.5,1144.1745619692374,1198.7965169131915,1188.6213525155588,12.514746082398942,1198.1130550304224,1199.0251658519264,1198.8225161052133,0.23686691060720189,1144.1745619692374,0.732544770489767,-0.004727250201426614,1.672499617155765e-05,-3.2682761752153566e-08,3.32221301284233e-11,-1.3808228303305895e-14,0.9982149886737256,True,50,593
1400,2024-03-10T20:00:19,6.049166666666666,0.5,1194.6606279984117,1249.1444797050247,1238.974946930233,13.165658424151514,1249.1543587178487,1250.4060749935738,1249.8520610552948,0.3904737836091416,1194.6606279984117,0.8085904938016029,-0.005540069850894724,2.1093147209771956e-05,-4.5276957458435796e-08,5.107634633672671e-11,-2.3480777358240894e-14,0.9976440692150351,True,50,595
1450,2024-03-10T20:10:19,6.077866666666667,0.5,1246.08365262812,1301.0638422156612,1292.0090618416962,12.831427399399825,1300.8757370399262,1302.569571237087,1301.2148968940182,0.3500483493219222,1246.08365262812,0.9033433593212976,-0.0064266862758586285,2.3878415606137793e-05,-4.76220472622052e-08,4.788530115913117e-11,-1.88825840797054e-14,0.995782700631574,True,50,592
1500,2024-03-10T20:20:19,7.168866666666667,0.5,1297.5301740482682,1353.7346344370208,1344.6128276923562,11.934643000983199,1353.7440578126475,1354.0684289548547,1353.979570804089,0.08723227787121769,1297.5301740482682,0.9597158362448681,-0.007491099079970809,3.0409039362577772e-05,-6.606761725203025e-08,7.31238146595858e-11,-3.2485675288595483e-14,0.9953477351919794,True,50,563
1100,2024-03-10T20:29:49,243.7848,0.5,43.50267180545461,1159.215020888696,241.17030907077952,259.8363618339336,28.53317248010171,43.34989855336289,34.237237909038974,4.756573026775307,1159.215020888696,-0.4637642101875201,9.378332716720311e-05,-1.0767066377917865e-08,7.007334398093319e-13,-2.3965836806150126e-17,3.337079042951118e-22,0.997154486256364,False,-400,19348
0,2024-03-11T08:47:17,0.06286666666666667,0.5,19.999999998597502,20.000000000008185,19.999999999033438,4.0326715744123983e-10,19.999999329563604,19.999999998589733,19.999999834761315,1.8682593109847194e-07,20.000000000008185,-1.0095391189679503e-09,2.7557689463719726e-10,-3.268496584496461e-11,1.2079226507921703e-12,-2.942091015256665e-14,2.432949675057472e-16,0.38021077328163977,False,-1100,41
100,2024-03-11T08:48:08,0.36733333333333335,0.5,19.382274860306097,19.857381284303674,19.67748737077223,0.14004158831328173,19.862147061557717,24.05210040259587,21.60544287123511,1.3691260243825862,19.382274860306097,0.04195784763442134,-0.0012543115699941154,1.768285397918401e-05,-1.1279509083261113e-07,3.387508099786244e-10,-3.8727758962848976e-13,0.9620843498644712,True,100,290
600,2024-03-11T08:53:08,66.3585,0.5,13.159512704471126,467.7049203481188,339.5507275873523,137.01314226966574,467.7949808983344,473.1482046181991,469.9998461835018,0.9277857660838253,13.159512704471126,0.19162376728422714,0.00013920725094740405,-1.2758860907092877e-07,3.9141239579616135e-11,-5.457434331785561e-15,2.9172398585573975e-19,0.9996725694126702,True,500,5395
650,2024-03-11T10:23:08,22.0908,0.5,469.50333469407633,511.15339702617314,496.9266643974684,11.708523705651285,511.1982028464937,515.0037959612188,513.6070894831938,0.9968729016849834,469.50333469407633,0.07594137581372706,-6.984718239699816e-05,5.3615599807099734e-08,-3.000905852141417e-11,9.159793744027998e-15,-1.0977245350141963e-18,0.998183550287668,True,50,2694
700,2024-03-11T11:08:08,18.2294,0.5,512.0748208923615,551.7054093543242,538.4806019811618,11.331272351667913,551.75018711767,556.0874355452719,554.5767618653604,1.2070922561950252,512.0748208923615,0.08272057778413,-6.241007094054396e-05,2.1189308245517235e-08,-2.860976023146347e-12,1.9742856478661628e-16,-4.645072826644706e-20,0.9971860588143057,True,50,2694
